donorID,proba_donation
104615,0.003368811415452086
141200,0.010108864107241723
123467,0.023842459719419014
143904,0.0024630951663275067
140718,0.017787751342398638
111594,0.009449807644490452
115678,0.11255875257759962
120058,0.00526383023516919
123599,0.01568514587739901
137543,0.009665003658585197
135923,0.003761299303272397
125351,0.006553051495626781
142734,0.03126565313703415
105827,0.007109995406279266
134964,0.004735439950799142
120855,0.07946168242049664
133660,0.057572268815103404
142264,0.003967360726711187
106649,0.0065887036443335245
143944,0.03610689105828879
130721,0.06820035587270418
139182,0.07925826726699403
111148,0.11132802795279875
108517,0.06722873786006642
123569,0.07377846707138994
132938,0.4540163427281925
140351,0.008193818801001826
141619,0.059073241464873694
137667,0.03613736755889446
124985,0.0034586884705780597
102864,0.1469032514434272
142220,0.03969626609374528
131277,0.007109995406279266
109209,0.0067327573239997955
135630,0.004545542321370125
131571,0.075065414656276
103106,0.008410976151093234
126814,0.006707699585419616
136445,0.014301002591832654
125603,0.00526383023516919
118167,0.10039698213641304
120912,0.02973780535887874
109782,0.05015645754487323
134425,0.6660875614432845
118727,0.07139535638613828
116533,0.007871373058362073
134830,0.008193818801001826
133772,0.007571755865354637
132363,0.0065887036443335245
110765,0.0021009127824320184
128897,0.010585829750797412
106838,0.018588444626563297
107502,0.018051151890367066
135935,0.007312280769092456
117088,0.0064409215364650725
122179,0.00753289997286055
113190,0.011428128610451038
135711,0.014014676406463849
122690,0.020496785453957295
122876,0.016617544680706958
131543,0.0024630951663275067
130938,0.04573675228128397
112576,0.019511354600192155
103348,0.09041370657695418
142806,0.0045657819465842455
113129,0.032605188913813414
111104,0.006274036437889579
122233,0.02701732240773663
140234,0.14655423569949597
144350,0.0035322979132836074
119773,0.007518593479782578
106231,0.009449807644490452
125961,0.059073241464873694
107145,0.008193818801001826
129895,0.0065887036443335245
119750,0.019457301397973515
113196,0.045663936237216506
104294,0.009764499893388722
142508,0.02956296756508664
110194,0.00652349690688034
118979,0.03527835000718652
108992,0.11410477120592252
141740,0.006058235698932859
131071,0.008016720024559273
140389,0.07352388509066456
109720,0.007615186464381804
124858,0.012170356916188304
124588,0.05242273168911591
129512,0.020595525094184254
127145,0.003967360726711187
124531,0.015156179682941655
106464,0.006212236214920806
107515,0.007653740336075112
114394,0.04255419569129498
103464,0.02256615157513035
137215,0.008317167777895743
102078,0.01451360208787363
110982,0.03693828230581151
132577,0.021324272641512064
115944,0.005811427274064675
132228,0.022237201814310513
114362,0.015565315672776673
105341,0.045519698227492425
103090,0.019853636377536947
102456,0.04362019291504558
136106,0.009283203653204687
125101,0.007365218356704934
103626,0.10608163202879707
135341,0.009610656750861696
140634,0.017101513941800917
141451,0.012753656685916704
128076,0.04036141823740963
137358,0.015565315672776673
136225,0.0740069390984162
118357,0.004204131964974801
127811,0.013069733704644985
138136,0.005851987842779513
129713,0.019457301397973515
133427,0.009610656750861696
142684,0.016676143920609968
139974,0.005041719451950657
128114,0.011667186420115893
126479,0.005452946708092434
133414,0.011729563269981471
141936,0.005851987842779513
102160,0.11745367257786693
105935,0.06004788041272517
119747,0.030932003995228274
107050,0.04575851719361648
103843,0.003967360726711187
123751,0.005851987842779513
128504,0.009764499893388722
106696,0.009449807644490452
111443,0.015191453942727796
114519,0.0060251892376653165
141827,0.006553051495626781
102599,0.05305157520477739
108696,0.016550474949766678
113442,0.01122748236124912
141363,0.01225317136138631
143104,0.015565315672776673
101949,0.08592809870419653
138106,0.005851987842779513
140920,0.007504570770148294
129380,0.04809586703622274
112855,0.04416505685687461
138682,0.00652349690688034
114636,0.02838480415380544
118116,0.025520765592488497
131535,0.019457301397973515
114191,0.0036348262547703574
113553,0.013431708355562667
123505,0.018437111940244284
133919,0.029845525425590044
112296,0.022237201814310513
132175,0.15947521263614653
115955,0.21514005387673585
113954,0.00526383023516919
114447,0.0058563739403088505
136886,0.028489692126325312
131492,0.005851987842779513
138486,0.022237201814310513
102306,0.008997782929592963
127334,0.00526383023516919
144605,0.049989298810925106
115578,0.012170356916188304
126826,0.03126565313703415
112723,0.08408980707514266
105706,0.01651634372620876
107367,0.007148184139448027
123201,0.023216198769460232
131781,0.009376068973034495
101437,0.01949920361681893
107005,0.11884021630287916
101898,0.005851987842779513
100085,0.06952320202743921
143755,0.01255062504097763
112065,0.021291508036233985
133415,0.06512123755864524
117595,0.0021773832733352353
105436,0.0045657819465842455
117484,0.008769047008505051
115013,0.02764000830106428
123153,0.027102310260732187
143270,0.010639262041775741
131787,0.009610656750861696
123511,0.022199154685503354
126234,0.013514239535223549
134297,0.054110963034093955
109960,0.01191670634755369
102621,0.01122748236124912
143663,0.032313107831197854
139924,0.003599122705702844
108791,0.012170356916188304
110086,0.04036141823740963
113575,0.005946025102634188
139969,0.014007748492239784
136000,0.037976514667943044
110648,0.015156179682941655
107865,0.007109995406279266
129542,0.011234212224065135
116609,0.013069733704644985
132585,0.01575859470629164
106319,0.015565315672776673
106031,0.00652349690688034
105499,0.0341448408621258
111337,0.008648018001140857
120197,0.035274346932363115
128139,0.11842022883605789
111364,0.015812956451219606
101877,0.0025912328435121596
101995,0.0021051233715049245
107425,0.025520765592488497
138505,0.0024630951663275067
103289,0.022237201814310513
115232,0.008426678149887621
120729,0.00791166471245517
103366,0.022237201814310513
140159,0.09511559242566658
116056,0.014504179383588835
134113,0.007612198453733407
137192,0.02587864338990065
124192,0.013607868171697384
128545,0.04825665743887672
102683,0.017444985834831575
144141,0.0024630951663275067
125813,0.0030981091073974767
115205,0.013436291636652893
105818,0.009665003658585197
132977,0.022030589859550694
100131,0.03969626609374528
132462,0.010940851571026585
136324,0.005851987842779513
104608,0.01571758264365316
141779,0.003787461850562458
114008,0.009610656750861696
128934,0.3799304536073852
119054,0.00943577158616382
143822,0.007148184139448027
120271,0.015812956451219606
113636,0.013139509371907209
100584,0.030730610387486788
115732,0.010830244183607396
113201,0.06596170946233827
138698,0.022237201814310513
101360,0.0341448408621258
108039,0.09159604358405168
123837,0.01583102116427125
111404,0.010947728940463964
137792,0.005890436115167343
104067,0.020683868470978473
114657,0.02838480415380544
128067,0.0216986672055504
117995,0.03670010344450077
104026,0.016617544680706958
119231,0.037923418531040844
119687,0.11729444025010821
130618,0.004574338674120433
115480,0.0045657819465842455
122807,0.01175655654300975
144139,0.010594187952162895
143372,0.01854461496029232
111806,0.01277809585330088
107353,0.0068501348889799295
103285,0.007504570770148294
126676,0.0040653637997918185
121993,0.0361075020569328
100004,0.010585829750797412
136887,0.028724048137405447
128703,0.011061547332607412
102105,0.11842022883605789
108617,0.00652349690688034
126523,0.015669367425816722
105053,0.06844505497861836
143473,0.03969626609374528
135560,0.00684085052879223
141542,0.012059882356655019
139889,0.04567130330450534
115852,0.006969829449130229
122820,0.016676143920609968
123586,0.004774437252190525
115496,0.011541202482135615
138807,0.08561490350274147
103770,0.019511354600192155
136538,0.01762737900419374
125136,0.02258855519919758
135888,0.2987494456486708
107437,0.015156179682941655
138383,0.005851987842779513
131777,0.0775279803666021
132496,0.009610656750861696
132848,0.05014829606527914
109943,0.026083750161093922
121967,0.07176780318324316
129751,0.1224529341985745
139875,0.09815862045935414
141746,0.032110956567532184
100750,0.13255159635155414
121146,0.010585829750797412
126191,0.025980134973111784
110211,0.05253971263482156
114045,0.017444985834831575
142271,0.003967360726711187
109179,0.0062122428186933264
126622,0.022237201814310513
134987,0.005851987842779513
134511,0.012186952276266282
141823,0.10254403867870798
130582,0.003312535416986836
127917,0.02252470104258948
120142,0.37786230007369614
105397,0.06258998105353784
122229,0.33790171051966617
142941,0.02958373749626238
105203,0.00526383023516919
113646,0.011340698110544058
111058,0.03670010344450077
131911,0.007109995406279266
112493,0.009764499893388722
129833,0.01788172047635168
122196,0.0028486746030520213
109786,0.0052364947889125164
144482,0.009760815144274827
104892,0.020542796352828574
140327,0.004654639492660371
135718,0.003285066019386517
115994,0.02003542696175541
116827,0.0067327573239997955
139158,0.04403976861137065
122245,0.017412774512264275
140621,0.010585829750797412
123380,0.00526383023516919
144410,0.01233208352099041
121964,0.11870313647299172
123394,0.04266792001301764
141580,0.004204131964974801
119179,0.630062949096329
135807,0.011050846645132666
100418,0.3236018628735618
113546,0.0558068481167619
134594,0.0028486746030520213
109892,0.04090385615953293
141265,0.0856404321988261
133845,0.005851987842779513
109964,0.015135696627826994
109592,0.005946025102634188
100489,0.0065887036443335245
128731,0.010084402962311124
115656,0.026456535432176582
125871,0.010399839539863245
121381,0.004993930561052414
124820,0.03437265012294361
108435,0.04221190518047371
105168,0.06698460026791035
118794,0.018918266900821597
132682,0.014014676406463849
141306,0.04201759077652436
127768,0.17624990487458023
105235,0.0108550796436703
126146,0.0021009127824320184
109065,0.04384582299941725
113625,0.009449807644490452
128220,0.013480677205624795
117233,0.009610656750861696
124249,0.04573675228128397
141615,0.004183299934314523
137265,0.026634624425483224
111530,0.02245790099480807
123457,0.008648018001140857
112299,0.051923517021779914
142106,0.04881767725354517
114750,0.025434001454910326
130397,0.04202747602528601
121269,0.11278047641057144
105531,0.0028486746030520213
140691,0.011050846645132666
118831,0.002255862771474553
118392,0.0065887036443335245
144393,0.014476300764681581
115657,0.011729563269981471
106579,0.008624633937103662
143545,0.005109719062820534
105323,0.041386563144077425
117620,0.00943577158616382
137778,0.010943849684183028
111382,0.009764499893388722
102285,0.009376068973034495
139939,0.007109995406279266
143090,0.003285066019386517
116442,0.009449807644490452
133268,0.03613736755889446
124490,0.005851987842779513
130263,0.04581867549621452
129617,0.015156179682941655
135757,0.022237201814310513
127233,0.022237201814310513
102560,0.008769047008505051
130905,0.024742102302911535
115109,0.025793811604026332
100081,0.0341448408621258
111937,0.03536716029623761
128311,0.0045657819465842455
117480,0.3162592541002113
118754,0.0216986672055504
118358,0.007653740336075112
116095,0.020702628921236012
143626,0.003967360726711187
106522,0.010471782460030976
123776,0.057572268815103404
115391,0.009240692179666115
120730,0.003967360726711187
100655,0.0045657819465842455
107173,0.04750496286725267
113576,0.057572268815103404
135310,0.003967360726711187
121513,0.10691756672900796
141171,0.005452946708092434
122104,0.0034549067849948293
139365,0.1382007943066806
129946,0.017336577372246368
116193,0.00652349690688034
142334,0.003967360726711187
125679,0.024742102302911535
101933,0.02297326556510631
119798,0.01122748236124912
142495,0.009764499893388722
123502,0.005946025102634188
108227,0.010768676145526077
102791,0.044696010563425634
120787,0.014374221661950421
102323,0.013069733704644985
103724,0.018051151890367066
119077,0.04543804557125924
112487,0.33790171051966617
111586,0.003967360726711187
104487,0.00526383023516919
110608,0.005946025102634188
110397,0.022079371557357702
130302,0.028436724872665717
125717,0.037976514667943044
108426,0.09674816467011724
122686,0.03613736755889446
134641,0.009459092141067417
100437,0.005851987842779513
103145,0.01493498815218772
121731,0.01132332485368103
129378,0.0024184898572536737
109419,0.0057079494661570855
127726,0.007870348666904094
124738,0.003278913052603951
143274,0.04202747602528601
116211,0.05567229970999472
123883,0.0045657819465842455
138567,0.02973780535887874
115972,0.1432666584666081
132068,0.01323199896959369
118726,0.02185372280035884
122218,0.0045657819465842455
117106,0.053891677263632316
106871,0.003663587549102478
103418,0.02337708514585275
137336,0.02258855519919758
119071,0.005851987842779513
139416,0.010300973826444244
114973,0.03779563978496926
138131,0.024742102302911535
113271,0.013436291636652893
128235,0.011611715492995282
122054,0.010037756114129303
113538,0.08960792434784673
101168,0.1691604001062205
100975,0.02340265844677302
116416,0.018165534701523125
138742,0.007895573362450368
134360,0.005109719062820534
120130,0.033890765644302684
111354,0.005946025102634188
139732,0.004183299934314523
107361,0.024745396231778245
136313,0.022237201814310513
123294,0.04097022554527884
140509,0.020683868470978473
110310,0.0067327573239997955
133404,0.00850424200592747
124879,0.010113940093099108
139918,0.04266792001301764
129123,0.08189488803071752
108398,0.033423107637377124
106004,0.02208635783133481
142361,0.012170356916188304
122111,0.07029793613620469
144010,0.009440159337388674
102727,0.04036141823740963
124167,0.015483327428788978
138591,0.007109995406279266
111057,0.006512810758426607
116009,0.057572268815103404
112920,0.007504570770148294
120888,0.022237201814310513
128945,0.017716004335654772
115076,0.01225317136138631
100069,0.03029312220422245
130668,0.008440698434051255
144363,0.05844855100490333
127214,0.015073140049828383
118817,0.018437111940244284
105059,0.040987134490462374
113136,0.08189488803071752
142877,0.06093102966923967
116363,0.09159604358405168
111178,0.2363965213388902
128961,0.015565315672776673
142000,0.025520765592488497
134508,0.009610656750861696
116816,0.017412774512264275
120011,0.025520765592488497
131074,0.003780963232968251
108471,0.015565315672776673
103097,0.09549602515296954
134091,0.015565315672776673
102254,0.021784077105049614
119958,0.028489692126325312
106607,0.04165901501522937
123060,0.026922167506701133
124954,0.09561346016708357
109587,0.11108773032127339
106075,0.003967360726711187
131601,0.0367319415227152
132366,0.015565315672776673
111525,0.011667186420115893
106652,0.028662225003163885
136405,0.02258855519919758
116583,0.1375000774395076
119550,0.08368174771952665
108751,0.0583017134474907
139508,0.005249548489240788
142689,0.003278913052603951
137982,0.0341327072084256
129297,0.053803903969543196
105269,0.0066672872786872695
140747,0.027945369386443084
103442,0.041386563144077425
110465,0.005452946708092434
137064,0.03613736755889446
136757,0.5604990178805602
125805,0.014907923028063453
117812,0.003183035710542407
138687,0.03613736755889446
110943,0.08473998946978287
100725,0.005137219633329636
126888,0.05412412120519144
111663,0.014014676406463849
135574,0.004053990783127383
118315,0.009610656750861696
125921,0.07764735531442298
116784,0.026456535432176582
122956,0.003285066019386517
113638,0.014007748492239784
103833,0.014451728036482826
126722,0.006268864155529502
120934,0.012170356916188304
126297,0.005452946708092434
135035,0.005851987842779513
110563,0.005946025102634188
127064,0.005214520496108028
104652,0.02337708514585275
108808,0.005403990662729331
126384,0.0162174291272949
136968,0.003761299303272397
124764,0.02170197189194775
127518,0.003967360726711187
116348,0.0072747469540060455
101320,0.010639262041775741
115553,0.03305032071850208
129799,0.007615186464381804
105172,0.026922167506701133
113238,0.00526383023516919
107004,0.004385868312180324
136200,0.04221190518047371
112881,0.011458063067486144
135304,0.02498483645487751
102089,0.04543804557125924
111782,0.010108864107241723
117326,0.04403976861137065
128585,0.010242578930536398
144325,0.005851987842779513
100824,0.007504570770148294
108850,0.05325185155637204
104183,0.015565315672776673
119193,0.016757548176193342
119089,0.024742102302911535
132772,0.032110956567532184
137454,0.009099594055778064
141003,0.0045657819465842455
100006,0.047626944491411506
118609,0.0028486746030520213
123818,0.0028486746030520213
121065,0.0685791160295614
108689,0.003285066019386517
138330,0.026401811511547486
101330,0.037808170421910016
136972,0.017787751342398638
113328,0.013069733704644985
102699,0.013347729542640636
143277,0.00308406361383211
124179,0.19633113965101812
140617,0.008410976151093234
112686,0.022253593820247223
128236,0.002285000214960662
116769,0.10973265066325064
121427,0.017336577372246368
112270,0.02838480415380544
119966,0.07091830994243492
111893,0.012355014417008769
130172,0.020542796352828574
132356,0.005946025102634188
119075,0.13582413232977494
121775,0.006640067023205652
118971,0.005851987842779513
141391,0.021709315123436792
113343,0.009764499893388722
110687,0.2491059483279737
109779,0.030970730843899473
111833,0.12105524141185028
129415,0.018457593061092077
103142,0.005851987842779513
107907,0.04870509027544984
104323,0.005393890403164801
108530,0.021952723208800127
119845,0.010585829750797412
110889,0.039022464439290465
143056,0.02498483645487751
130636,0.009721987533120448
137959,0.08397378081021405
138678,0.009764499893388722
107799,0.02003542696175541
124314,0.01504827025057304
138077,0.020863513020060585
142327,0.006282728326955829
140202,0.015041854348687302
144035,0.0024630951663275067
113886,0.025520765592488497
144148,0.051028594307128784
104045,0.0264600829616341
116801,0.04073831811263603
123259,0.012170356916188304
109097,0.06671427881946945
127616,0.014412879015094639
136401,0.10887545255086131
112756,0.009449807644490452
100811,0.03670010344450077
144371,0.01334884403444317
101937,0.04763886526178671
136110,0.007518593479782578
104513,0.030514905061328593
117778,0.07201122610876703
126121,0.20619631776493405
127899,0.008753723299562104
131203,0.062000280081373066
111864,0.018306622351749617
122509,0.022793445710574872
121075,0.005851987842779513
133657,0.004915918625771662
114811,0.034314312630267026
102799,0.09280270741171234
124261,0.06408151555846096
108748,0.06334303885104438
111513,0.025175975630127738
103613,0.0851006218445678
142732,0.02360334538777195
123172,0.017646238278155847
119737,0.003967360726711187
105050,0.005851987842779513
115868,0.031037519182063707
143996,0.0031083711216824106
125336,0.009449807644490452
125292,0.002877897989444351
117301,0.07411094612615506
130317,0.016617544680706958
117682,0.007672546659278785
104748,0.05572882502376392
140491,0.025980134973111784
128068,0.012573957130642422
139018,0.02151285926948549
130232,0.0065887036443335245
137397,0.022237201814310513
115604,0.02764000830106428
102740,0.05699625323139581
130732,0.04543804557125924
120951,0.014211696421296544
142413,0.07896733790424315
127292,0.03140585428080294
136665,0.02498483645487751
101087,0.004254714894731814
118973,0.025520765592488497
123437,0.06408911144541513
123576,0.02185372280035884
127694,0.11607174455396373
110214,0.02619708644084468
101011,0.03613736755889446
128693,0.0264600829616341
137802,0.011667186420115893
115757,0.01493498815218772
110681,0.016432395082254733
111386,0.00526383023516919
137166,0.06572272392989992
133051,0.005851987842779513
128958,0.03670010344450077
133625,0.012573957130642422
110707,0.07201122610876703
141430,0.013976985601763402
134747,0.007312280769092456
113511,0.00526383023516919
116714,0.006880781292268499
143536,0.00702004851169418
115279,0.026634624425483224
126827,0.011041284541977333
117444,0.11627560228110877
124090,0.0024630951663275067
114083,0.006880781292268499
100325,0.0341448408621258
129828,0.010585829750797412
107741,0.01451360208787363
143025,0.003780963232968251
140399,0.007672546659278785
100596,0.01257784419896308
105244,0.012192990802118267
112148,0.012170356916188304
105241,0.06671427881946945
101938,0.01998187221199278
104919,0.00526383023516919
138760,0.02956296756508664
115591,0.028724048137405447
131318,0.025520765592488497
131167,0.0065887036443335245
129658,0.00684085052879223
133938,0.025318608292319793
114160,0.007109995406279266
112955,0.00943577158616382
112245,0.02698733406093371
115449,0.0024630951663275067
132905,0.003967360726711187
111306,0.08064262479084967
140917,0.003967360726711187
144345,0.002285000214960662
125651,0.0045657819465842455
138821,0.03305032071850208
129102,0.008410976151093234
134452,0.13865518164532592
115756,0.008648018001140857
144138,0.010639262041775741
123872,0.013069733704644985
131054,0.009610656750861696
132481,0.0045657819465842455
136312,0.013436291636652893
112980,0.04867473155724499
101000,0.012170356916188304
127740,0.005851987842779513
115212,0.005946025102634188
103051,0.061780120068891255
129576,0.019932918703578408
123336,0.11312008589534292
115947,0.00684085052879223
129071,0.012380229991582685
122975,0.005851987842779513
120451,0.005851987842779513
114425,0.07176780318324316
139972,0.0045657819465842455
102201,0.11667888607786395
135174,0.05812281370434365
137990,0.010585829750797412
112370,0.02381265577813059
133209,0.0024630951663275067
114515,0.009764499893388722
128761,0.007148184139448027
105403,0.009764499893388722
137995,0.002507768238442088
131605,0.030932003995228274
110374,0.007504570770148294
132612,0.04354255792710247
120976,0.003183035710542407
137167,0.03618873820215112
120218,0.10479443276829042
105495,0.0746677942057569
137094,0.005946025102634188
105527,0.046425645387378464
109485,0.03940423756340808
127392,0.023980746206551856
136412,0.07258103322794154
143624,0.0045657819465842455
109640,0.11842022883605789
105963,0.024742102302911535
121481,0.023211162410044357
103773,0.08292919411355465
119180,0.00720969353661481
112448,0.005249548489240788
104289,0.030917719767728006
143202,0.0867182945118279
132401,0.051923517021779914
111739,0.02185372280035884
117135,0.006058235698932859
136561,0.01599163575083535
109740,0.014097131522105634
138058,0.04362019291504558
143564,0.33790171051966617
104242,0.009764499893388722
133963,0.07139535638613828
107961,0.02003542696175541
114475,0.015206527209773852
142998,0.016135681793800004
127400,0.06170911686227583
140600,0.00488916348927699
139440,0.004271803141888652
118203,0.04036141823740963
122304,0.020683868470978473
117553,0.010585829750797412
113589,0.030932003995228274
140652,0.004574338674120433
124279,0.007823039842911257
143381,0.0439434391271787
135265,0.03613736755889446
140563,0.005851987842779513
135587,0.07616165061127098
103600,0.08528388144112731
107535,0.022253593820247223
122950,0.05014829606527914
119889,0.04226405449755522
118120,0.02498483645487751
111390,0.03636751550733223
101836,0.009610656750861696
142263,0.011890574785993405
110651,0.034314312630267026
115402,0.025394736766385106
142864,0.003478912344775415
118581,0.022237201814310513
135870,0.0029268117033143803
141073,0.07411094612615506
114336,0.005771352696248025
117129,0.010768676145526077
102003,0.217665283577916
113423,0.004878359417214491
101128,0.043577875573922654
113297,0.042145165611796064
120232,0.01669359697493522
103214,0.009764499893388722
130903,0.006012216715405383
138998,0.11989909594449089
118779,0.37569968452271024
138851,0.04937939064244585
143419,0.020874091327237863
